Date,2222.SR,AAPL,AMZN,AVGO,BRK-B,GOOGL,JPM,LLY,MA,META,MSFT,NFLX,NVDA,ORCL,TCEHY,TSLA,TSM,V,WMT,XOM
2024-12-13,,246.7819061279297,227.4600067138672,222.1914825439453,457.8999938964844,188.9464874267578,233.910888671875,781.9725341796875,525.1891479492188,617.3728637695312,442.983642578125,91.88700103759766,134.20602416992188,171.22976684570312,52.17928695678711,436.2300109863281,197.7605743408203,311.8771667480469,93.35639190673828,106.20811462402344
2024-12-15,26.998058319091797,,,,,,,,,,,,,,,,,,,
2024-12-16,27.045507431030273,249.67608642578125,232.92999267578125,247.0990753173828,455.20001220703125,195.7550048828125,233.5599365234375,771.944091796875,526.4896240234375,621.7454223632812,447.26226806640625,92.10800170898438,131.95675659179688,169.09666442871094,51.346641540527344,463.0199890136719,198.97080993652344,313.0167541503906,93.97051239013672,103.93716430664062
2024-12-17,26.71337127685547,252.1028289794922,231.14999389648438,237.44244384765625,455.6600036621094,194.52069091796875,232.37059020996094,771.567626953125,527.1846313476562,616.9646606445312,450.104736328125,91.91300201416016,130.3472900390625,167.59561157226562,51.81252670288086,479.8599853515625,197.4358673095703,315.40478515625,94.51528930664062,103.49639129638672
2024-12-18,26.998058319091797,246.70233154296875,220.52000427246094,221.02517700195312,446.5899963378906,187.5330047607422,224.5813751220703,757.78369140625,516.2142333984375,594.8035278320312,433.1983337402344,88.95500183105469,128.86778259277344,163.3491973876953,51.069091796875,440.1300048828125,192.41781616210938,306.9622802734375,92.66303253173828,101.97282409667969
2024-12-19,27.519989013671875,248.43287658691406,223.2899932861328,215.78668212890625,449.3399963378906,187.64247131347656,227.10630798339844,750.6785278320312,519.51025390625,593.1900634765625,432.8417663574219,90.2040023803711,130.63717651367188,166.68707275390625,52.615440368652344,436.1700134277344,191.5126190185547,312.0158996582031,92.51445007324219,101.10086059570312
2024-12-20,,253.1073760986328,224.9199981689453,218.22801208496094,453.20001220703125,190.52914428710938,231.62969970703125,760.8060302734375,524.2261962890625,582.9112548828125,432.4158935546875,90.90499877929688,134.65586853027344,167.54624938964844,54.20143508911133,421.05999755859375,194.0413055419922,314.82012939453125,91.36544036865234,101.44581604003906
2024-12-22,26.998058319091797,,,,,,,,,,,,,,,,,,,
2024-12-23,27.045507431030273,253.88311767578125,225.05999755859375,230.2692108154297,454.3500061035156,193.73434448242188,232.3998565673828,789.0676879882812,525.1494140625,597.4529418945312,431.078857421875,91.1449966430664,139.62423706054688,167.03271484375,53.69589614868164,430.6000061035156,204.02821350097656,314.33465576171875,89.49336242675781,101.85784912109375
2024-12-24,26.808265686035156,256.7972106933594,229.0500030517578,237.5335693359375,458.6600036621094,195.20753479003906,236.2213592529297,788.4631958007812,531.8507690429688,605.3213500976562,435.1197204589844,93.21199798583984,140.174072265625,169.27444458007812,53.497650146484375,462.2799987792969,203.01478576660156,317.7334289550781,91.80127716064453,101.95366668701172
2024-12-25,26.66592025756836,,,,,,,,,,,,,,,,,,,
2024-12-26,26.57102394104004,257.61273193359375,227.0500030517578,243.16268920898438,459.0799865722656,194.69989013671875,237.03050231933594,786.9471435546875,532.28759765625,600.9389038085938,433.9114074707031,92.41400146484375,139.88417053222656,169.54104614257812,53.63642501831055,454.1300048828125,199.79730224609375,317.9910583496094,91.91023254394531,102.03990936279297
2024-12-27,,254.2013702392578,223.75,239.5850067138672,456.510009765625,191.8729248046875,235.1099853515625,776.0763549804688,528.3660888671875,597.4130249023438,426.404052734375,90.75499725341797,136.96510314941406,166.85496520996094,53.13088607788086,431.6600036621094,198.3903045654297,315.7615051269531,90.79095458984375,102.03031921386719
2024-12-29,26.428680419921875,,,,,,,,,,,,,,,,,,,
2024-12-30,26.47612953186035,250.82980346679688,221.3000030517578,233.4702911376953,452.1600036621094,190.3599395751953,233.30650329589844,766.8309326171875,521.763916015625,588.8772583007812,420.7586669921875,90.04299926757812,137.4449462890625,164.8305206298828,52.76412582397461,417.4100036621094,197.1702117919922,312.4419860839844,89.7112808227539,101.34041595458984
2024-12-31,26.618471145629883,249.05947875976562,219.38999938964844,229.76376342773438,453.2799987792969,188.42886352539062,233.68667602539062,765.0076293945312,522.7766723632812,583.170166015625,417.46063232421875,89.13200378417969,134.2460174560547,164.56385803222656,52.714561462402344,403.8399963378906,194.3168182373047,313.16534423828125,89.49336242675781,103.07476806640625
2025-01-01,26.618471145629883,,,,,,,,,,,,,,,,,,,
2025-01-02,26.618471145629883,242.52517700195312,220.22000122070312,229.9025115966797,451.1000061035156,188.5582733154297,233.96939086914062,771.0225830078125,518.6366577148438,596.8453369140625,414.5685729980469,88.6729965209961,138.26470947265625,163.96145629882812,52.744300842285156,379.2799987792969,198.34109497070312,311.5402526855469,89.14668273925781,102.82563018798828
2025-01-03,,242.03781127929688,224.19000244140625,230.46742248535156,453.55999755859375,190.9073944091797,237.16696166992188,774.897216796875,517.6040649414062,602.2138061523438,419.29290771484375,88.1050033569336,144.4226837158203,164.2478485107422,52.704647064208984,410.44000244140625,205.2581329345703,312.0456237792969,89.91929626464844,103.35264587402344
2025-01-05,26.618471145629883,,,,,,,,,,,,,,,,,,,
2025-01-06,26.523576736450195,243.66891479492188,227.61000061035156,234.29286193847656,451.4100036621094,195.9640350341797,236.0106964111328,758.1701049804688,508.2420654296875,627.6815795898438,423.749755859375,88.17900085449219,149.38104248046875,163.62570190429688,48.581058502197266,411.04998779296875,216.4749755859375,310.192626953125,90.56312561035156,103.23766326904297
2025-01-07,26.3812313079834,240.8940887451172,222.11000061035156,226.59242248535156,452.9200134277344,194.5903778076172,238.2840576171875,766.285888671875,507.71588134765625,615.4207763671875,418.3222961425781,87.91899871826172,140.09408569335938,160.01129150390625,47.68893814086914,394.3599853515625,208.02297973632812,308.8351135253906,89.94900512695312,104.20545959472656
2025-01-08,26.57102394104004,241.38140869140625,222.1300048828125,227.2564239501953,451.8399963378906,193.0574493408203,238.244873046875,780.0896606445312,512.6798706054688,608.2793579101562,420.4913024902344,87.5,140.06410217285156,161.10745239257812,47.252784729003906,394.94000244140625,203.7920684814453,309.7566833496094,90.92961883544922,102.46150970458984
2025-01-09,26.57102394104004,,,,,,,,,,,,,,,,,,,
2025-01-10,,235.5631866455078,218.94000244140625,222.3011932373047,442.6600036621094,191.15623474121094,235.05035400390625,792.6549072265625,501.7728576660156,613.3988647460938,414.9350280761719,83.76899719238281,135.86549377441406,152.9501190185547,46.430049896240234,394.739990234375,205.02197265625,304.9111328125,92.11824035644531,102.08782196044922
2025-01-12,26.57102394104004,,,,,,,,,,,,,,,,,,,
2025-01-13,26.618471145629883,233.12649536132812,218.4600067138672,223.27244567871094,443.9100036621094,190.1309814453125,239.30316162109375,790.2567138671875,502.0114440917969,605.8989868164062,413.1919250488281,84.02899932861328,133.18637084960938,152.37596130371094,46.53908920288086,403.30999755859375,198.1246337890625,304.1283264160156,90.66217803955078,104.72289276123047
2025-01-14,26.66592025756836,232.0125732421875,217.75999450683594,222.68771362304688,450.0299987792969,188.78721618652344,242.4976806640625,738.1629638671875,506.09783935546875,591.875244140625,411.6864929199219,82.83999633789062,131.71682739257812,154.74197387695312,47.27260971069336,396.3599853515625,198.2131805419922,306.278564453125,89.92919921875,105.13493347167969
2025-01-15,26.66592025756836,236.57763671875,223.35000610351562,225.95814514160156,458.510009765625,194.65011596679688,247.2796173095703,739.9763793945312,519.351318359375,614.6538696289062,422.2245178222656,84.82599639892578,136.1953887939453,156.72190856933594,48.42245864868164,428.2200012207031,203.47723388671875,313.4031677246094,90.47398376464844,106.85013580322266
2025-01-16,26.808265686035156,227.01986694335938,220.66000366210938,227.3555450439453,462.80999755859375,192.0222625732422,249.1610565185547,750.738037109375,520.1367797851562,608.8571166992188,420.5110778808594,84.23699951171875,133.5262451171875,157.93955993652344,48.34315872192383,413.82000732421875,211.3388214111328,314.3643493652344,90.43435668945312,106.6680679321289
2025-01-17,,228.73049926757812,225.94000244140625,235.31361389160156,467.95001220703125,195.09800720214844,253.95277404785156,719.1467895507812,521.6878662109375,610.3213500976562,424.91845703125,85.80999755859375,137.66490173339844,159.41461181640625,48.908172607421875,426.5,208.10169982910156,316.7127990722656,91.06829833984375,107.62627410888672
2025-01-19,26.71337127685547,,,,,,,,,,,,,,,,,,,
2025-01-20,26.71337127685547,,,,,,,,,,,,,,,,,,,
2025-01-21,26.57102394104004,221.43040466308594,230.7100067138672,238.1579132080078,468.57000732421875,197.13861083984375,257.7450256347656,735.6260986328125,525.028564453125,613.99658203125,424.3935546875,86.96800231933594,140.78387451171875,170.83885192871094,48.79913330078125,424.07000732421875,215.18601989746094,320.6863098144531,92.1974868774414,106.8117904663086
2025-01-22,26.57102394104004,222.61392211914062,235.00999450683594,238.7525634765625,460.510009765625,197.45712280273438,257.558837890625,747.1508178710938,524.1536254882812,621.0083618164062,441.9239196777344,95.39900207519531,147.0218505859375,182.37197875976562,48.8189582824707,415.1099853515625,219.61370849609375,320.6169738769531,92.3460693359375,104.95286560058594
2025-01-23,26.66592025756836,222.44485473632812,235.4199981689453,238.12818908691406,459.8299865722656,197.0689239501953,260.60638427734375,759.6564331054688,531.1531982421875,633.9066162109375,442.4290466308594,98.48600006103516,147.17178344726562,184.5994110107422,48.80904769897461,412.3800048828125,221.0109100341797,325.2246398925781,92.9205551147461,105.54695892333984
2025-01-24,,221.5696258544922,234.85000610351562,242.5085906982422,463.19000244140625,199.28868103027344,259.5186462402344,778.2960815429688,530.4273681640625,644.9025268554688,439.804443359375,97.75900268554688,142.5732879638672,181.75820922851562,49.90932846069336,406.5799865722656,218.31491088867188,327.196533203125,93.86155700683594,104.11921691894531
2025-01-26,26.618471145629883,,,,,,,,,,,,,,,,,,,
2025-01-27,26.523576736450195,228.61117553710938,235.4199981689453,200.31983947753906,474.70001220703125,190.9273223876953,260.5083923339844,800.8499755859375,544.49609375,657.2429809570312,430.3954772949219,97.18900299072266,118.38121032714844,156.6922149658203,50.662681579589844,397.1499938964844,189.2200469970703,331.4970703125,96.47652435302734,105.56612396240234
2025-01-28,26.523576736450195,236.9655303955078,238.14999389648438,205.50302124023438,469.9700012207031,194.4012451171875,261.7724609375,797.6987915039062,544.2177124023438,671.63525390625,442.9143371582031,97.18299865722656,128.94775390625,162.35482788085938,52.1396369934082,398.0899963378906,199.1479034423828,331.4376525878906,96.3675765991211,103.52513122558594
2025-01-29,26.333782196044922,238.0595703125,237.07000732421875,204.50205993652344,469.260009765625,194.51075744628906,261.22369384765625,796.7969970703125,545.6494750976562,673.78662109375,438.0910339355469,97.81500244140625,123.65947723388672,160.3946990966797,52.17928695678711,389.1000061035156,199.07907104492188,332.8249206542969,96.57557678222656,104.1288070678711
2025-01-30,26.3812313079834,236.29916381835938,234.63999938964844,213.7286834716797,472.3500061035156,199.9456329345703,262.8405456542969,815.7735595703125,562.7606811523438,684.2545776367188,411.01300048828125,97.3239974975586,124.60917663574219,168.6708526611328,53.9536247253418,400.2799987792969,204.80552673339844,339.9296569824219,97.71467590332031,104.99120330810547
2025-01-31,,234.71780395507812,237.67999267578125,219.28843688964844,468.6700134277344,203.08114624023438,261.9292297363281,803.7337036132812,552.241455078125,686.4259643554688,411.0823059082031,97.6760025024414,120.03067016601562,168.3540496826172,52.555965423583984,404.6000061035156,205.95672607421875,338.6910095214844,97.22932434082031,102.3656997680664
2025-02-02,26.333782196044922,,,,,,,,,,,,,,,,,,,
2025-02-03,26.286334991455078,226.77120971679688,237.4199981689453,215.78012084960938,464.6099853515625,200.303955078125,261.4490661621094,803.0894775390625,560.7125244140625,694.6728515625,406.9820556640625,97.89399719238281,116.62179565429688,166.90869140625,51.971126556396484,383.67999267578125,196.5896759033203,342.6744689941406,98.59622955322266,102.61483001708984
2025-02-04,26.286334991455078,231.5352020263672,242.05999755859375,220.4380340576172,467.489990234375,205.43028259277344,262.5563659667969,818.5878295898438,555.9002685546875,701.3759155273438,408.4180908203125,99.48699951171875,118.61113739013672,166.205810546875,53.97344970703125,392.2099914550781,200.7714080810547,342.0105895996094,99.81456756591797,105.36489868164062
2025-02-05,26.286334991455078,231.2069854736328,236.1699981689453,229.92234802246094,473.7300109863281,190.44952392578125,264.9963073730469,834.5518798828125,563.0390625,702.0531616210938,409.3293151855469,101.11100006103516,124.78910827636719,169.93797302246094,53.16062545776367,378.1700134277344,205.2187957763672,346.26153564453125,101.48854064941406,105.28824615478516
2025-02-06,26.238887786865234,231.95291137695312,238.8300018310547,229.2880859375,477.2200012207031,190.71829223632812,271.3363342285156,862.486572265625,563.9039916992188,709.144775390625,411.8350830078125,101.56800079345703,128.6378631591797,170.62106323242188,53.52738571166992,374.32000732421875,207.11776733398438,344.3193664550781,101.87484741210938,103.8988265991211
2025-02-07,,226.39328002929688,229.14999389648438,222.856201171875,472.739990234375,184.48707580566406,270.2584228515625,870.3546752929688,559.5194091796875,711.6646728515625,405.8232116699219,101.39299774169922,129.79747009277344,172.70989990234375,54.47898483276367,361.6199951171875,202.8081512451172,344.85443115234375,100.19097137451172,104.33961486816406
2025-02-09,26.238887786865234,,,,,,,,,,,,,,,,,,,
2025-02-10,26.333782196044922,226.66207885742188,233.13999938964844,232.9351043701172,470.1700134277344,185.6118927001953,265.5941162109375,861.010009765625,562.2437133789062,714.5331420898438,408.2695617675781,102.76000213623047,133.5262451171875,177.12515258789062,56.0055046081543,350.7300109863281,204.60873413085938,348.0352783203125,101.94418334960938,106.33269500732422
2025-02-11,26.333782196044922,231.61053466796875,232.75999450683594,232.9351043701172,472.6099853515625,184.46719360351562,269.4646911621094,857.1652221679688,561.458251953125,716.923583984375,407.4970397949219,100.80799865722656,132.7565155029297,175.4125213623047,54.84574890136719,328.5,205.3860626220703,348.11468505859375,101.49845123291016,107.0034408569336
2025-02-12,26.3812313079834,235.84210205078125,228.92999267578125,234.23338317871094,471.7300109863281,182.76504516601562,269.91546630859375,865.0630493164062,561.3587646484375,722.4812622070312,405.1200256347656,102.73100280761719,131.0970458984375,170.49237060546875,56.967018127441406,336.510009765625,203.06398010253906,348.8789367675781,102.62763977050781,103.78404998779297
2025-02-13,26.3812313079834,240.48187255859375,230.3699951171875,233.6883087158203,480.489990234375,185.28341674804688,270.7679748535156,863.963134765625,563.0589599609375,725.6486206054688,406.60565185546875,104.36900329589844,135.24566650390625,172.1159210205078,57.2743034362793,355.94000244140625,198.58706665039062,352.98822021484375,104.05399322509766,104.53813934326172
2025-02-14,,243.53855895996094,228.67999267578125,230.95303344726562,479.5899963378906,184.37759399414062,271.0325927734375,838.0648803710938,561.517822265625,733.7261962890625,404.515869140625,105.86000061035156,138.8045196533203,172.4129180908203,60.99148178100586,355.8399963378906,200.62380981445312,351.1817321777344,103.0535659790039,104.64449310302734
2025-02-16,26.3812313079834,,,,,,,,,,,,,,,,,,,
2025-02-17,26.238887786865234,,,,,,,,,,,,,,,,,,,
2025-02-18,26.191438674926758,243.4091339111328,226.64999389648438,226.48341369628906,482.82000732421875,182.92430114746094,274.3250732421875,850.8998413085938,565.3457641601562,713.5072631835938,405.7142639160156,103.58499908447266,139.35433959960938,177.99632263183594,63.88592529296875,354.1099853515625,199.48245239257812,354.0800476074219,102.79603576660156,106.48137664794922
2025-02-19,26.191438674926758,243.80735778808594,226.6300048828125,226.68162536621094,483.7699890136719,184.4174041748047,273.6391296386719,860.6774291992188,565.2364501953125,700.95751953125,410.79510498046875,104.33300018310547,139.18438720703125,179.69906616210938,62.71625518798828,360.55999755859375,197.72120666503906,352.5912170410156,103.01394653320312,106.63606262207031
